Id,Team,Match,Time,RecordType,Mode,Leave,AcqLoc,AcqCenter,AcqDis,AcqDrp,DelOrig,DelDest,DelMiss,DriveSta,RobotSta,HPAmp,StageStat,StageAtt,StageLoc,Harmony,Spotlit,ClimbT,OZTime,NZTime,AZTime,Defense,Avoidance,Strategy,Mics,ScouterName,ScouterError,match_event,teammat,TimeCenter
361,frc1574,60,2024-02-27 19:46:08.100,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10101000,-,1574.6,0
362,frc5990,60,2024-02-27 19:46:10.297,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,5990.6,0
363,frc5990,60,2024-02-27 19:46:13.713,Activities,Teleop,0,Z,0,0,0,AllyW,Spkr,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,10000000,-,5990.6,0
364,frc3339,60,2024-02-27 19:46:19.227,Activities,Auto,0,OppWing,0,0,0,AllyW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,0
365,frc1574,60,2024-02-27 19:46:27.140,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10101000,-,1574.6,0
366,frc3339,60,2024-02-27 19:46:27.913,Activities,Auto,0,OppWing,0,0,0,AllyW,Spkr,1,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,0
367,frc6230,60,2024-02-27 19:46:31.990,Match_Event,Teleop,0,-,0,0,0,-,-,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,JammedPiece,6230.6,0
368,frc5990,60,2024-02-27 19:46:33.367,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,10000000,-,5990.6,0
369,frc3339,60,2024-02-27 19:46:36.963,Activities,Auto,0,OppWing,0,0,0,AllyW,AllyW,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,0
370,frc1574,60,2024-02-27 19:46:39.777,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10101000,-,1574.6,0
371,frc5990,60,2024-02-27 19:46:42.160,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,10000000,-,5990.6,0
372,frc3339,60,2024-02-27 19:46:49.527,Activities,Auto,0,OppWing,0,0,0,AllyW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,0
373,frc1574,60,2024-02-27 19:46:50.403,Activities,Teleop,0,Z,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,20101000,-,1574.6,0
374,frc3339,60,2024-02-27 19:47:04.820,Activities,Auto,0,OppWing,0,0,0,AllyW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,0
375,frc3339,60,2024-02-27 19:47:18.127,Activities,Auto,0,OppWing,0,0,0,AllyW,Spkr,1,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,0
376,frc1576,60,2024-02-27 19:47:07.530,StartMatch,Auto,0,-,0,0,0,-,-,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,1576.6,0
377,frc1576,60,2024-02-27 19:47:25.530,EndAuto,Auto,1,-,0,0,0,-,-,0,red2,OppS,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,1576.6,0
378,frc3339,60,2024-02-27 19:47:25.547,Activities,Auto,0,OppWing,0,0,0,AllyW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,0
379,frc6230,60,2024-02-27 19:47:26.903,Match_Event,Teleop,0,-,0,0,0,-,-,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,BrokeDown,6230.6,0
380,frc1576,60,2024-02-27 19:47:27.287,Match_Event,Teleop,0,-,0,0,0,-,-,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,BrokeDown,1576.6,0
381,frc3339,60,2024-02-27 19:47:30.300,Activities,Auto,0,AllyWing,0,0,0,AllyW,Spkr,1,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,0
382,frc3339,60,2024-02-27 19:47:33.463,Activities,Auto,0,AllyWing,0,0,0,AllyW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,0
383,frc1574,60,2024-02-27 19:47:36.003,Activities,Showtime,0,OppWing,0,0,0,ShowTime,Trap,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,20101000,-,1574.6,0
384,frc3339,60,2024-02-27 19:47:41.840,Activities,Auto,0,OppWing,0,0,0,AllyW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,0
385,frc3339,60,2024-02-27 19:47:24.907,StartMatch,Auto,0,-,0,0,0,-,-,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,0
386,frc3339,60,2024-02-27 19:47:42.907,EndAuto,Auto,1,-,0,0,0,-,-,0,blue0,OppS,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,0
387,frc5990,60,2024-02-27 19:49:18.757,EndMatch,Showtime,1,AllyWing,0,0,0,-,-,0,red0,Amp,N,Park,0,A,9,9,0.0,38.4425673,7.7551143,88.6689273,1,0,Hybrid,9,Nicky,10100000,-,5990.6,0
388,frc3083,60,2024-02-27 19:49:18.770,EndMatch,Showtime,1,-,0,0,0,-,-,0,red1,OppS,Y,Park,0,A,9,9,0.0,0.0,94.0466768,44.9585717,0,0,,0,Savannah,0,-,3083.6,0
389,frc1576,60,2024-02-27 19:49:18.787,EndMatch,Showtime,1,-,0,0,0,-,-,0,red2,OppS,N,Else,0,A,9,9,0.0,0.0,0.0,42.054376399999995,3,0,Defense,9,Gabriel,0,-,1576.6,0
390,frc3339,60,2024-02-27 19:49:18.803,EndMatch,Showtime,1,-,0,0,0,-,-,0,blue0,OppS,N,On,1,L,0,0,3.5989228,0.0,0.0,11.1403508,0,0,Hybrid,9,Jialing,0,-,3339.6,0
391,frc1574,60,2024-02-27 19:49:18.817,EndMatch,Showtime,1,-,0,0,0,-,-,0,blue1,Podm,Y,On,1,R,0,0,3.2731277,24.8411695,12.3381428,50.4838914,0,1,Shooter,0,Eric,20101000,-,1574.6,0
392,frc6230,60,2024-02-27 19:49:18.833,EndMatch,Showtime,1,OppWing,0,0,0,-,-,0,blue2,Amp,N,Else,0,A,9,9,0.0,9.154546,111.022854,16.140448,0,0,,9,Milo,0,-,6230.6,0
393,frc1942,61,2024-02-27 19:50:24.630,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,1942.61,0
394,frc6740,61,2024-02-27 19:50:24.690,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6740.61,0
395,frc1580,61,2024-02-27 19:50:26.463,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,1,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,1580.61,0
396,frc5715,61,2024-02-27 19:50:27.223,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,5715.61,0
397,frc2630,61,2024-02-27 19:50:27.657,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,2630.61,0
398,frc6740,61,2024-02-27 19:50:29.740,Activities,Auto,0,AllyWing,0,0,0,AllyW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6740.61,0
399,frc2630,61,2024-02-27 19:50:32.420,Activities,Auto,0,AllyWing,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,2630.61,0
400,frc2630,61,2024-02-27 19:50:34.357,Activities,Auto,0,AllyWing,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,2630.61,0
401,frc6740,61,2024-02-27 19:50:20.767,StartMatch,Auto,0,-,0,0,0,-,-,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6740.61,0
402,frc6740,61,2024-02-27 19:50:38.767,EndAuto,Auto,1,-,0,0,0,-,-,0,blue0,SubW,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6740.61,0
403,frc2630,61,2024-02-27 19:50:38.900,Activities,Auto,0,Z,0,0,0,AllyW,Spkr,1,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,2630.61,0
404,frc5654,61,2024-02-27 19:50:21.153,StartMatch,Auto,0,-,0,0,0,-,-,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,5654.61,0
405,frc5654,61,2024-02-27 19:50:39.153,EndAuto,Auto,0,-,0,0,0,-,-,0,red0,Amp,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,5654.61,0
406,frc5715,61,2024-02-27 19:50:22.097,StartMatch,Auto,0,-,0,0,0,-,-,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,5715.61,0
407,frc5715,61,2024-02-27 19:50:40.097,EndAuto,Auto,1,-,0,0,0,-,-,0,blue2,Podm,Y,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,5715.61,0
408,frc1942,61,2024-02-27 19:50:22.280,StartMatch,Auto,0,-,0,0,0,-,-,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,1942.61,0
409,frc1942,61,2024-02-27 19:50:40.280,EndAuto,Auto,0,-,0,0,0,-,-,0,blue1,Amp,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,1942.61,0
410,frc1580,61,2024-02-27 19:50:23.033,StartMatch,Auto,0,-,0,0,0,-,-,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,1580.61,0
411,frc1580,61,2024-02-27 19:50:41.033,EndAuto,Auto,1,-,0,0,0,-,-,0,red2,Podm,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,1580.61,0
412,frc2630,61,2024-02-27 19:50:25.093,StartMatch,Auto,0,-,0,0,0,-,-,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,2630.61,0
413,frc2630,61,2024-02-27 19:50:43.093,EndAuto,Auto,0,-,0,0,0,-,-,0,red1,SubW,Y,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,2630.61,0
414,frc2630,61,2024-02-27 19:50:48.070,Activities,Teleop,0,Neutral,0,0,0,Neut,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,2630.61,0
415,frc5654,61,2024-02-27 19:50:48.937,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,5654.61,0
416,frc1942,61,2024-02-27 19:50:51.637,Activities,Teleop,0,Neutral,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,1942.61,0
417,frc5715,61,2024-02-27 19:50:52.767,Activities,Teleop,0,Neutral,0,0,0,AllyW,Spkr,1,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,5715.61,0
418,frc6740,61,2024-02-27 19:50:53.667,Activities,Teleop,0,Neutral,0,0,0,AllyW,Amp,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6740.61,0
419,frc1580,61,2024-02-27 19:50:53.973,Match_Event,Teleop,0,-,0,0,0,-,-,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,Fumbled,1580.61,0
420,frc5715,61,2024-02-27 19:50:59.917,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,5715.61,0
421,frc1942,61,2024-02-27 19:51:03.060,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,1942.61,0
422,frc5715,61,2024-02-27 19:51:05.857,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,5715.61,0
423,frc1580,61,2024-02-27 19:51:06.793,Match_Event,Teleop,0,-,0,0,0,-,-,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,Fumbled,1580.61,0
424,frc5715,61,2024-02-27 19:51:09.920,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,5715.61,0
425,frc1942,61,2024-02-27 19:51:10.677,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,1942.61,0
426,frc5654,61,2024-02-27 19:51:15.313,Activities,Teleop,0,Source,0,0,0,OppW,Amp,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,100000,-,5654.61,0
427,frc6740,61,2024-02-27 19:51:15.747,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6740.61,0
428,frc1580,61,2024-02-27 19:51:21.213,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,1580.61,0
429,frc1942,61,2024-02-27 19:51:22.590,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,1942.61,0
430,frc2630,61,2024-02-27 19:51:33.157,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10100000,-,2630.61,0
431,frc6740,61,2024-02-27 19:51:36.280,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,1,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6740.61,0
432,frc1942,61,2024-02-27 19:51:37.467,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,1942.61,0
433,frc5715,61,2024-02-27 19:51:39.150,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,5715.61,0
434,frc5654,61,2024-02-27 19:51:41.653,Activities,Teleop,0,AllyWing,0,0,0,AllyW,AllyW,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,100000,-,5654.61,0
435,frc6740,61,2024-02-27 19:51:45.873,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6740.61,0
436,frc1580,61,2024-02-27 19:51:47.127,Match_Event,Teleop,0,-,0,0,0,-,-,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,BrokeDown,1580.61,0
437,frc2630,61,2024-02-27 19:51:54.400,Match_Event,Teleop,0,-,0,0,0,-,-,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,BrokeDown,2630.61,0
438,frc6740,61,2024-02-27 19:52:02.097,Activities,Teleop,0,OppWing,0,0,0,SubW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6740.61,0
439,frc2630,61,2024-02-27 19:52:06.793,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10100000,-,2630.61,0
440,frc1942,61,2024-02-27 19:52:08.240,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,100000,-,1942.61,0
441,frc5715,61,2024-02-27 19:52:08.800,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,1,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,5715.61,0
442,frc6740,61,2024-02-27 19:52:11.363,Activities,Teleop,0,AllyWing,0,0,0,SubW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6740.61,0
443,frc6740,61,2024-02-27 19:52:18.067,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6740.61,0
444,frc1942,61,2024-02-27 19:52:19.147,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,100000,-,1942.61,0
445,frc5654,61,2024-02-27 19:52:19.397,Activities,Teleop,0,Source,0,0,0,AllyW,Spkr,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,200000,-,5654.61,0
446,frc2630,61,2024-02-27 19:52:24.203,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10100000,-,2630.61,0
447,frc5715,61,2024-02-27 19:52:30.687,Match_Event,Teleop,0,-,0,0,0,-,-,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,10100000,Fumbled,5715.61,0
448,frc1942,61,2024-02-27 19:52:31.437,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,100000,-,1942.61,0
449,frc6740,61,2024-02-27 19:52:37.693,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6740.61,0
450,frc2630,61,2024-02-27 19:52:38.773,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10100000,-,2630.61,0
451,frc5654,61,2024-02-27 19:52:41.770,Activities,Teleop,0,Z,0,0,0,SubW,Amp,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,10200000,-,5654.61,0
452,frc1942,61,2024-02-27 19:52:42.960,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,100000,-,1942.61,0
453,frc1942,61,2024-02-27 19:52:49.450,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,100000,-,1942.61,0
454,frc5654,61,2024-02-27 19:54:59.983,EndMatch,Showtime,0,Source,0,0,0,-,-,0,red0,Amp,N,Else,0,A,9,9,0.0,35.2763348,12.5024892,89.99548109999999,0,0,Shooter,9,Nicky,10200000,-,5654.61,0
455,frc2630,61,2024-02-27 19:55:00.000,EndMatch,Showtime,0,-,0,0,0,-,-,0,red1,SubW,Y,Else,0,A,9,9,0.0,25.90514,47.1227818,59.555127899999995,0,0,Shooter,0,Savannah,10100000,-,2630.61,0
456,frc1580,61,2024-02-27 19:55:00.017,EndMatch,Showtime,1,-,0,0,0,-,-,0,red2,Podm,N,Else,0,A,9,9,0.0,7.894279099999999,96.20155179999999,31.2370862,0,0,Shooter,9,Gabriel,0,-,1580.61,0
457,frc6740,61,2024-02-27 19:55:00.027,EndMatch,Showtime,1,-,0,0,0,-,-,0,blue0,SubW,N,Park,0,A,9,9,0.0,44.693439399999995,23.7175488,69.2555556,0,1,Hybrid,9,Jialing,0,-,6740.61,0
458,frc1942,61,2024-02-27 19:55:00.053,EndMatch,Showtime,0,-,0,0,0,-,-,0,blue1,Amp,N,Park,-1,A,9,9,0.0,40.3364021,24.3963307,67.6931029,0,1,Hybrid,9,Eric,100000,-,1942.61,0
459,frc5715,61,2024-02-27 19:55:00.063,EndMatch,Showtime,1,OppWing,0,0,0,-,-,0,blue2,Podm,Y,Park,-1,A,9,9,17.867998399999998,34.570746799999995,22.1943131,62.517167799999996,0,0,Hybrid,0,Milo,100000,-,5715.61,0
460,frc1577,62,2024-02-27 19:56:05.780,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,1577.62,0
461,frc1690,62,2024-02-27 19:56:07.530,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,1690.62,0
462,frc3065,62,2024-02-27 19:56:07.593,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,3065.62,0
463,frc5951,62,2024-02-27 19:56:08.530,Activities,Auto,0,Pre,0,0,0,SubW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,5951.62,0
464,frc4320,62,2024-02-27 19:56:08.783,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,4320.62,0
465,frc1690,62,2024-02-27 19:56:11.057,Activities,Auto,0,Neutral,3,1,0,-,-,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,1000,-,1690.62,8
466,frc5951,62,2024-02-27 19:56:11.857,Activities,Auto,0,AllyWing,0,0,0,AllyW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,5951.62,0
467,frc5951,62,2024-02-27 19:56:14.777,Activities,Auto,0,AllyWing,0,0,0,SubW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,5951.62,0
468,frc1690,62,2024-02-27 19:56:15.593,Activities,Auto,0,AllyWing,0,0,1,-,-,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,1000,-,1690.62,0
469,frc1690,62,2024-02-27 19:56:18.853,Activities,Auto,0,AllyWing,0,0,0,AllyW,Spkr,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,1000,-,1690.62,0
470,frc5951,62,2024-02-27 19:56:02.613,StartMatch,Auto,0,-,0,0,0,-,-,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,5951.62,0
471,frc5951,62,2024-02-27 19:56:20.613,EndAuto,Auto,1,-,0,0,0,-,-,0,blue0,SubW,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,5951.62,0
472,frc1690,62,2024-02-27 19:56:03.120,StartMatch,Auto,0,-,0,0,0,-,-,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,1000,-,1690.62,0
473,frc1690,62,2024-02-27 19:56:21.120,EndAuto,Auto,1,-,0,0,0,-,-,0,red0,OppS,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,1000,-,1690.62,0
474,frc3065,62,2024-02-27 19:56:04.143,StartMatch,Auto,0,-,0,0,0,-,-,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,3065.62,0
475,frc3065,62,2024-02-27 19:56:22.143,EndAuto,Auto,1,-,0,0,0,-,-,0,blue2,Podm,Y,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,3065.62,0
476,frc9740,62,2024-02-27 19:56:04.387,StartMatch,Auto,0,-,0,0,0,-,-,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,9740.62,0
477,frc9740,62,2024-02-27 19:56:22.387,EndAuto,Auto,1,-,0,0,0,-,-,0,blue1,OppS,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,9740.62,0
478,frc4320,62,2024-02-27 19:56:06.133,StartMatch,Auto,0,-,0,0,0,-,-,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,4320.62,0
479,frc4320,62,2024-02-27 19:56:24.133,EndAuto,Auto,0,-,0,0,0,-,-,0,red2,Amp,Y,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,4320.62,0
480,frc1577,62,2024-02-27 19:56:28.447,Activities,Auto,0,Neutral,0,0,0,Neut,Amp,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,1577.62,0
